DATE,VALUE in MO,VALUE in TX,VALUE in WA,VALUE in HI,VALUE in IA,VALUE in AK,VALUE in ID,VALUE in AL,VALUE in VT,VALUE in TN,VALUE in NH,VALUE in NV,VALUE in CA,VALUE in UT,VALUE in NE,VALUE in OK,VALUE in NC,VALUE in MI,VALUE in SC,VALUE in KY,VALUE in MA,VALUE in CO,VALUE in NM,VALUE in FL,VALUE in GA,VALUE in IN,VALUE in WI,VALUE in AZ,VALUE in ME,VALUE in OR,VALUE in VA,VALUE in NJ,VALUE in WV,VALUE in MT,VALUE in ND,VALUE in DE,VALUE in CT,VALUE in OH,VALUE in SD,VALUE in KS,VALUE in MN,VALUE in PA,VALUE in RI,VALUE in MD,VALUE in WY,VALUE in AR,VALUE in LA,VALUE in DC,VALUE in MS,VALUE in IL,VALUE in NY
1994-09-01,2488.8,7819.8,2335.0,536.2,1331.3,260.7,464.9,1776.7,265.1,2449.3,527.8,751.5,12254.6,873.1,805.2,1304.0,3385.6,4180.6,1604.2,1603.9,2928.5,1774.2,663.3,5831.8,3334.6,2741.1,2513.6,1715.1,535.2,1384.4,3030.9,3572.1,681.1,346.3,297.4,359.3,1552.8,5103.9,333.0,1176.6,2336.4,5225.7,434.1,2161.3,217.7,1048.0,1734.6,657.0,1068.7,5503.0,7843.5
1994-10-01,2496.3,7853.0,2333.6,537.3,1329.8,259.4,464.4,1773.5,265.6,2451.0,528.8,754.6,12267.2,876.9,806.2,1301.9,3387.8,4178.8,1602.9,1601.3,2931.8,1781.1,664.9,5830.2,3346.6,2735.9,2513.3,1722.8,535.4,1388.1,3033.4,3576.2,680.1,345.0,298.1,360.4,1556.8,5124.6,333.4,1180.1,2334.3,5226.5,434.6,2162.4,217.8,1047.7,1738.6,654.1,1064.6,5488.9,7858.0
1994-11-01,2504.3,7886.9,2344.3,538.6,1338.3,260.5,465.5,1793.2,266.8,2481.0,530.3,761.0,12294.9,880.9,815.4,1307.0,3399.8,4199.5,1607.0,1609.0,2941.6,1791.0,672.0,5889.7,3367.9,2749.2,2527.3,1736.7,537.6,1397.3,3040.6,3581.9,693.3,346.5,299.2,361.8,1556.3,5141.5,334.4,1189.5,2346.7,5234.2,437.4,2167.6,220.5,1050.0,1745.2,652.7,1067.7,5508.0,7870.9
1994-12-01,2509.0,7914.3,2348.5,537.5,1338.7,259.3,467.4,1783.6,268.3,2471.4,532.7,762.9,12326.1,885.2,812.1,1310.6,3408.0,4205.4,1610.1,1617.2,2949.9,1796.5,674.2,5869.8,3379.9,2759.4,2530.3,1744.0,538.3,1399.9,3046.1,3587.3,684.2,346.6,299.7,362.6,1555.2,5157.8,335.9,1184.3,2350.1,5238.7,435.7,2170.4,219.7,1052.0,1750.5,650.8,1070.5,5515.2,7866.4
1995-01-01,2497.5,7924.9,2346.2,536.9,1344.0,260.0,469.4,1789.0,268.2,2477.0,532.3,762.3,12329.7,887.3,813.0,1315.2,3422.9,4215.8,1618.7,1615.1,2956.5,1803.8,677.4,5890.1,3386.8,2770.3,2540.2,1753.9,536.6,1403.0,3058.9,3587.8,685.3,347.5,299.0,364.2,1559.1,5170.0,338.6,1190.2,2360.3,5239.7,439.3,2177.9,219.2,1058.9,1752.2,648.8,1073.1,5546.5,7884.8
1995-02-01,2507.3,7949.7,2353.2,535.8,1349.5,260.7,471.6,1791.1,268.9,2483.4,533.9,767.4,12384.5,892.8,814.7,1318.3,3424.3,4229.8,1620.5,1619.2,2961.3,1811.2,679.5,5911.2,3393.1,2774.9,2547.9,1762.7,540.4,1408.0,3059.4,3587.7,684.8,349.0,299.4,364.2,1561.5,5180.1,339.4,1194.2,2368.5,5243.7,439.0,2175.6,219.4,1062.2,1755.1,646.4,1076.0,5565.7,7883.5
1995-03-01,2515.8,7966.4,2360.3,536.2,1353.0,259.7,473.7,1794.7,270.0,2491.3,536.7,774.6,12396.4,897.8,816.0,1319.6,3433.9,4242.5,1623.8,1625.1,2967.5,1818.7,679.7,5933.5,3405.4,2787.1,2555.1,1766.0,540.0,1412.3,3066.1,3593.7,688.0,349.6,301.0,364.8,1564.4,5200.9,341.1,1196.0,2375.6,5253.2,439.9,2179.2,219.7,1064.6,1758.1,644.8,1073.2,5580.8,7891.2
1995-04-01,2516.2,7975.8,2360.1,535.2,1351.4,259.6,471.9,1798.1,270.0,2483.7,537.1,776.8,12411.6,899.7,816.9,1323.2,3436.4,4254.3,1630.6,1627.8,2972.7,1821.5,678.6,5938.1,3415.1,2781.1,2554.2,1775.0,539.7,1412.4,3067.0,3597.0,689.8,348.2,301.1,364.2,1558.3,5212.0,339.7,1192.8,2378.2,5252.1,439.0,2191.5,219.3,1064.7,1758.2,645.4,1073.5,5582.1,7889.5
1995-05-01,2510.4,7989.7,2359.8,533.4,1350.6,260.1,472.0,1799.6,269.1,2491.3,536.7,778.7,12441.8,901.7,814.8,1324.6,3440.2,4256.8,1633.2,1628.0,2968.9,1824.7,680.3,5951.0,3420.9,2779.8,2550.1,1782.9,540.8,1416.1,3067.5,3595.0,682.9,348.4,300.8,364.2,1557.9,5209.1,339.8,1194.0,2377.8,5247.0,437.8,2182.4,218.3,1063.4,1763.3,644.7,1073.7,5578.5,7871.1
1995-06-01,2513.7,8007.8,2366.9,533.1,1355.4,261.7,473.8,1808.3,268.6,2494.0,538.8,782.0,12468.5,905.6,817.2,1327.2,3451.2,4264.9,1636.8,1634.6,2973.2,1832.4,683.1,5972.8,3437.6,2783.9,2559.3,1792.3,539.0,1423.6,3073.3,3585.9,689.9,350.4,301.7,362.9,1557.2,5220.5,341.6,1196.7,2383.6,5257.3,437.9,2186.2,220.1,1068.3,1769.7,643.0,1074.3,5593.2,7874.4
1995-07-01,2515.0,8038.6,2354.0,532.7,1357.5,260.9,473.5,1800.2,270.1,2495.2,537.4,788.0,12458.1,909.6,819.6,1329.0,3456.5,4264.6,1639.1,1627.1,2980.3,1834.1,681.8,5967.9,3426.2,2781.5,2559.0,1797.7,534.8,1427.2,3068.5,3589.4,690.4,353.3,302.4,365.7,1560.1,5216.4,341.7,1197.2,2389.9,5243.1,436.9,2177.6,217.3,1069.7,1773.8,644.6,1070.1,5562.8,7873.5
1995-08-01,2526.4,8050.2,2366.9,530.9,1363.4,262.4,475.7,1808.6,270.7,2509.8,541.1,791.3,12509.0,914.7,827.6,1332.5,3451.4,4281.4,1645.5,1640.8,2990.3,1842.4,683.9,5970.8,3447.0,2791.9,2565.1,1803.5,537.7,1437.5,3073.8,3602.1,693.2,353.4,303.3,368.1,1563.1,5233.4,343.6,1202.1,2396.0,5261.5,441.4,2182.1,218.0,1073.5,1778.7,640.1,1079.2,5578.1,7887.1
1995-09-01,2536.8,8077.9,2376.1,530.2,1363.7,261.8,479.0,1810.7,271.5,2524.9,543.1,797.6,12561.5,921.9,824.0,1335.2,3472.4,4296.1,1650.7,1642.3,2997.2,1851.7,685.4,6012.7,3467.9,2807.9,2567.4,1810.6,538.6,1445.9,3079.7,3607.2,693.1,354.9,302.5,369.3,1564.3,5252.5,343.7,1205.5,2395.6,5268.9,439.9,2190.5,220.2,1076.5,1784.6,641.1,1081.6,5632.6,7889.3
1995-10-01,2532.4,8090.0,2352.9,530.4,1366.6,262.3,480.8,1811.4,271.9,2524.1,546.0,801.1,12551.0,924.3,826.9,1340.8,3482.0,4295.9,1646.4,1640.7,3004.4,1855.0,684.9,6020.0,3465.4,2802.6,2566.9,1821.1,537.8,1447.4,3081.1,3608.2,694.0,354.7,302.4,369.9,1563.5,5247.1,343.8,1208.5,2403.4,5270.7,439.9,2188.4,220.4,1077.3,1781.3,639.1,1080.5,5613.2,7879.0
1995-11-01,2537.7,8110.2,2356.7,530.3,1370.2,261.4,480.9,1815.6,272.0,2527.1,546.5,805.7,12592.7,927.2,828.6,1344.6,3486.9,4298.2,1648.6,1640.2,3007.0,1860.0,686.8,6046.1,3477.1,2803.6,2564.6,1825.5,537.7,1451.3,3085.7,3606.0,693.6,355.0,303.9,369.3,1567.8,5254.6,345.1,1204.2,2409.4,5269.2,439.5,2191.8,219.5,1078.1,1783.5,637.0,1079.2,5621.4,7886.2
1995-12-01,2545.3,8142.6,2380.7,529.8,1374.2,260.9,481.3,1818.4,272.5,2532.7,548.1,808.6,12612.0,932.3,828.1,1349.1,3495.5,4319.0,1652.4,1645.6,3012.3,1867.2,687.7,6065.7,3487.2,2807.4,2570.5,1833.8,535.6,1456.7,3093.1,3606.4,694.7,355.8,303.5,369.6,1568.4,5260.4,345.4,1214.6,2416.4,5271.6,439.0,2194.6,220.3,1080.9,1783.9,635.4,1080.8,5634.3,7886.6
1996-01-01,2543.9,8139.6,2387.7,530.6,1375.8,260.2,481.2,1813.7,273.5,2518.6,547.4,814.8,12668.8,937.5,832.6,1350.7,3477.9,4322.1,1650.0,1637.6,3001.5,1872.3,688.3,6063.0,3496.9,2795.4,2587.3,1857.2,539.3,1464.4,3076.5,3584.2,691.1,356.7,305.0,366.3,1560.1,5258.1,346.3,1211.8,2421.3,5220.8,437.9,2165.2,220.1,1080.9,1789.6,629.7,1080.6,5637.8,7862.9
1996-02-01,2547.0,8149.5,2393.3,532.5,1374.4,260.2,480.7,1815.6,274.2,2524.6,549.0,820.5,12697.2,939.9,834.5,1351.7,3501.1,4329.0,1654.5,1647.8,3016.0,1875.2,690.0,6085.9,3515.2,2799.0,2580.3,1864.3,540.2,1463.3,3102.8,3613.2,694.8,358.2,306.5,373.6,1568.9,5277.1,346.0,1216.3,2424.8,5276.1,439.4,2190.3,220.5,1079.3,1792.7,633.0,1081.5,5641.5,7903.4
1996-03-01,2555.1,8167.3,2404.2,532.3,1378.7,260.7,483.4,1818.8,273.8,2553.1,549.9,822.7,12720.9,942.2,835.6,1358.6,3511.1,4316.5,1657.4,1650.6,3019.3,1882.9,690.0,6134.6,3526.5,2799.9,2588.3,1868.6,539.8,1467.2,3114.8,3618.1,697.2,359.2,306.3,371.7,1570.1,5267.5,345.4,1221.1,2431.7,5282.3,440.2,2198.4,219.9,1082.1,1794.1,632.4,1084.9,5651.7,7903.7
1996-04-01,2563.9,8203.5,2410.0,530.2,1382.0,262.3,485.6,1820.5,275.1,2522.1,550.1,832.6,12714.6,945.8,836.2,1360.0,3516.7,4322.7,1658.6,1650.4,3024.5,1890.9,692.6,6115.0,3539.2,2807.4,2584.4,1866.0,539.7,1470.6,3119.9,3614.4,696.8,360.8,306.8,376.6,1575.8,5280.0,346.5,1225.7,2433.5,5300.9,438.3,2203.8,220.7,1082.8,1799.4,621.4,1088.4,5658.5,7904.3
1996-05-01,2564.1,8224.1,2416.6,530.0,1378.8,262.4,487.0,1823.1,275.6,2531.7,551.3,834.9,12764.5,949.8,835.8,1365.4,3532.1,4337.0,1663.1,1656.7,3033.8,1898.1,693.4,6133.3,3555.5,2813.8,2591.7,1876.9,539.3,1475.3,3124.9,3630.2,707.6,361.0,308.1,378.8,1581.3,5289.8,345.8,1219.5,2437.6,5307.4,440.0,2209.4,221.2,1084.7,1805.4,621.1,1090.3,5664.0,7925.4
1996-06-01,2559.2,8234.7,2423.5,529.8,1379.4,263.3,489.1,1825.6,275.4,2529.3,554.0,839.6,12780.5,954.2,837.6,1368.8,3547.8,4352.6,1669.3,1657.9,3040.9,1900.5,694.5,6148.3,3571.2,2813.4,2597.4,1885.5,541.7,1480.4,3133.0,3636.4,701.9,362.1,310.3,379.2,1584.3,5302.8,345.8,1228.3,2440.7,5308.9,440.5,2217.5,221.8,1087.4,1809.4,619.4,1093.4,5685.4,7936.2
1996-07-01,2561.1,8279.0,2431.6,531.8,1383.4,263.7,490.5,1826.4,273.9,2531.1,553.9,847.5,12794.9,957.0,836.9,1367.3,3539.7,4343.5,1670.0,1662.7,3043.5,1894.8,695.3,6157.0,3626.5,2802.8,2598.0,1893.2,543.0,1485.3,3144.8,3640.1,702.6,362.3,310.2,377.7,1580.7,5302.1,346.3,1220.2,2443.9,5316.4,437.0,2215.6,219.2,1091.1,1807.0,623.5,1090.2,5680.6,7924.1
1996-08-01,2568.4,8286.3,2440.8,531.0,1388.0,263.9,492.4,1834.3,275.0,2538.0,555.2,848.8,12830.4,961.1,840.5,1374.8,3542.4,4361.6,1677.4,1666.9,3050.4,1906.4,694.3,6151.4,3568.3,2815.7,2610.9,1904.2,544.1,1491.0,3149.9,3646.5,703.2,363.1,310.9,376.4,1587.7,5310.9,347.6,1228.6,2447.3,5324.3,441.2,2223.9,221.7,1091.8,1811.8,620.2,1092.8,5695.0,7934.3
1996-09-01,2571.1,8299.2,2449.1,528.7,1383.8,263.4,492.3,1835.8,276.0,2548.0,556.2,856.1,12869.5,963.5,840.1,1374.4,3550.9,4374.1,1677.4,1671.4,3057.1,1912.7,696.0,6203.2,3565.7,2832.2,2609.3,1909.3,543.6,1496.7,3155.2,3650.1,704.6,363.5,310.4,377.2,1586.7,5307.1,347.8,1236.0,2448.9,5327.7,441.3,2230.5,222.2,1089.8,1817.8,621.0,1095.1,5691.6,7948.0
1996-10-01,2587.6,8358.2,2464.0,530.5,1391.2,264.3,494.2,1841.8,276.1,2549.6,557.7,858.7,12905.0,967.4,844.9,1377.4,3567.0,4383.9,1682.7,1675.3,3065.4,1919.3,698.4,6222.2,3574.1,2836.1,2614.5,1914.3,544.0,1502.7,3173.5,3654.8,703.9,365.1,310.9,379.2,1596.7,5318.3,349.2,1240.2,2454.3,5344.6,443.0,2234.4,222.5,1090.4,1818.5,618.8,1093.5,5702.1,7966.6
1996-11-01,2597.9,8389.5,2470.4,530.5,1392.7,264.1,495.7,1846.3,276.3,2554.8,559.1,869.0,12959.8,972.5,846.0,1379.5,3580.6,4396.3,1685.0,1678.7,3075.8,1928.2,700.5,6239.1,3583.7,2838.5,2618.7,1932.1,548.4,1512.6,3182.6,3664.1,705.3,366.0,310.4,380.1,1600.8,5324.8,349.6,1246.4,2462.8,5353.6,444.8,2236.5,223.2,1093.3,1824.0,619.1,1096.5,5722.2,7975.1
1996-12-01,2598.5,8398.7,2480.6,532.3,1393.7,263.0,496.1,1845.8,277.1,2554.2,560.1,870.0,12958.4,974.8,846.0,1383.3,3592.1,4394.9,1688.0,1678.4,3077.5,1932.5,702.0,6256.8,3590.7,2837.7,2620.4,1932.4,547.7,1510.7,3186.3,3670.2,704.0,364.6,310.2,380.1,1600.1,5328.3,347.6,1248.4,2465.6,5360.8,445.6,2235.3,221.3,1091.4,1824.3,618.6,1097.8,5723.2,7983.4
1997-01-01,2608.1,8434.7,2484.6,533.0,1394.1,264.0,498.6,1849.5,276.5,2556.3,561.8,875.3,12968.8,977.8,848.4,1385.8,3603.1,4398.2,1694.1,1680.5,3088.7,1942.6,700.0,6289.7,3597.7,2837.2,2623.6,1939.5,549.0,1517.6,3205.3,3678.4,706.8,364.5,311.1,381.4,1593.6,5341.6,347.9,1245.5,2465.9,5371.1,445.9,2241.4,221.9,1091.6,1825.4,619.0,1095.0,5723.6,7977.5
1997-02-01,2617.3,8472.7,2495.1,532.9,1394.6,264.6,499.1,1850.7,277.0,2565.7,562.2,879.1,13031.5,982.0,848.3,1390.7,3610.6,4403.9,1700.7,1687.1,3091.7,1949.4,701.6,6295.7,3606.5,2846.3,2626.4,1949.0,547.6,1522.0,3210.5,3687.5,706.7,364.9,312.2,383.4,1594.6,5347.6,350.0,1251.4,2472.0,5376.3,446.4,2244.6,221.8,1093.6,1826.6,618.8,1098.1,5723.7,7988.5
1997-03-01,2627.3,8504.0,2503.8,533.1,1395.8,264.8,500.1,1858.0,276.7,2573.0,563.0,880.8,13082.1,986.6,854.0,1394.4,3622.6,4422.4,1704.1,1692.1,3103.6,1956.0,701.6,6316.3,3616.1,2850.9,2628.0,1955.0,549.2,1524.8,3217.9,3695.0,708.2,364.6,311.4,384.2,1599.7,5362.3,350.7,1256.9,2476.8,5381.0,447.7,2254.2,222.4,1096.2,1830.8,619.3,1101.5,5737.3,8017.3
1997-04-01,2630.2,8538.1,2515.4,532.7,1398.8,266.9,502.1,1861.4,277.9,2582.3,564.5,881.2,13142.9,987.3,852.5,1392.3,3635.1,4428.5,1707.6,1697.1,3103.6,1956.8,704.4,6359.4,3622.0,2855.8,2637.4,1966.8,549.8,1530.9,3219.8,3701.0,709.0,364.9,311.3,384.8,1602.7,5372.8,351.3,1263.6,2479.9,5385.5,448.3,2257.7,223.3,1102.2,1837.3,615.2,1103.2,5740.1,8022.1
1997-05-01,2634.0,8568.4,2526.9,531.7,1403.8,267.0,503.5,1863.7,278.4,2581.9,568.8,884.9,13173.2,991.9,855.6,1395.6,3641.2,4436.7,1710.0,1696.6,3112.0,1968.5,706.7,6373.6,3629.8,2855.4,2646.0,1972.8,551.7,1536.8,3225.0,3709.7,703.5,366.3,311.8,385.6,1604.4,5384.5,353.3,1268.2,2489.5,5392.9,448.4,2263.9,224.5,1102.8,1836.9,615.0,1106.6,5762.3,8028.2
1997-06-01,2640.1,8599.6,2542.3,532.0,1405.9,268.7,504.8,1866.0,279.3,2588.8,569.6,888.0,13195.9,992.7,856.9,1405.1,3652.2,4428.2,1713.3,1702.2,3116.9,1975.9,707.9,6396.5,3633.6,2855.9,2653.2,1976.7,552.9,1538.7,3229.5,3717.0,709.6,365.4,313.0,387.9,1605.9,5392.7,352.7,1269.9,2495.5,5395.1,449.4,2265.5,224.1,1102.3,1843.7,615.0,1101.9,5769.2,8037.8
1997-07-01,2641.0,8636.0,2543.5,531.2,1409.8,268.7,506.1,1866.6,280.1,2585.0,571.7,893.0,13228.6,997.1,860.6,1408.2,3654.7,4441.2,1718.4,1704.5,3111.5,1984.5,710.9,6413.5,3642.0,2863.1,2656.6,1981.4,554.3,1539.5,3233.9,3726.4,711.2,366.8,314.6,387.4,1605.2,5400.4,354.6,1273.7,2506.0,5413.3,450.3,2273.3,225.4,1108.2,1851.5,626.6,1106.8,5762.0,8070.9
1997-08-01,2649.6,8654.6,2543.9,532.6,1409.0,268.3,507.6,1867.6,280.0,2589.1,572.2,893.0,13245.1,996.8,858.6,1408.8,3655.7,4439.7,1720.8,1699.8,3115.2,1986.4,710.6,6393.0,3645.7,2855.4,2661.7,1983.3,556.2,1538.7,3234.1,3723.0,710.7,367.1,315.0,390.2,1605.8,5406.8,353.9,1275.1,2508.6,5407.5,451.1,2271.0,225.9,1107.7,1850.8,621.2,1109.9,5759.5,8068.1
1997-09-01,2651.3,8698.4,2553.3,529.2,1411.6,268.9,510.0,1872.4,280.5,2596.2,575.1,898.9,13295.1,1000.0,861.7,1413.8,3680.3,4464.2,1727.2,1705.6,3123.6,1996.1,712.1,6461.5,3668.8,2867.8,2670.4,2001.1,556.8,1541.9,3244.0,3741.5,712.1,368.3,316.7,390.5,1615.4,5415.5,355.2,1279.6,2516.9,5432.1,454.1,2278.3,226.2,1108.6,1859.8,622.4,1111.5,5776.2,8100.3
1997-10-01,2655.3,8715.3,2564.4,530.4,1416.5,270.7,509.9,1876.3,281.6,2605.0,575.9,900.8,13330.0,1003.3,862.0,1424.4,3688.2,4451.5,1736.7,1711.8,3132.3,2005.4,714.4,6459.0,3680.4,2873.4,2676.3,2016.3,557.4,1546.4,3256.7,3745.5,715.0,370.4,316.8,390.8,1617.8,5417.2,354.6,1281.4,2523.5,5441.5,452.1,2284.9,226.3,1112.7,1865.0,617.4,1118.6,5787.5,8113.6
1997-11-01,2663.5,8750.3,2575.4,530.1,1418.4,269.8,511.1,1880.0,281.6,2610.0,578.1,903.7,13337.9,1007.1,866.1,1428.9,3701.5,4459.2,1740.7,1713.0,3140.0,2014.7,716.2,6477.9,3691.8,2876.9,2683.4,2031.0,560.5,1548.2,3265.2,3752.4,716.3,370.6,317.5,392.6,1620.6,5428.6,355.6,1285.5,2531.0,5454.4,452.2,2292.2,226.5,1114.2,1872.2,616.0,1121.7,5813.0,8125.6
1997-12-01,2664.7,8769.5,2589.0,530.2,1424.6,269.7,513.0,1881.7,283.1,2615.5,578.7,909.6,13396.2,1008.6,869.1,1432.1,3708.3,4468.0,1745.8,1718.0,3155.1,2021.3,717.9,6497.5,3709.9,2882.1,2691.2,2037.1,562.2,1554.4,3274.0,3761.3,717.0,372.3,319.0,394.9,1624.9,5436.2,355.8,1289.2,2538.3,5464.9,454.8,2299.5,227.1,1116.0,1876.1,616.4,1126.8,5827.3,8145.6
1998-01-01,2656.9,8808.4,2582.2,530.3,1427.9,272.1,514.5,1881.0,282.1,2617.0,582.5,903.1,13487.2,1009.4,868.7,1438.4,3708.8,4499.0,1756.8,1724.5,3157.0,2027.4,716.4,6533.0,3720.4,2896.3,2688.5,2038.2,559.7,1552.9,3271.9,3770.3,714.9,372.4,319.4,395.3,1628.6,5445.3,357.0,1297.7,2542.0,5469.7,454.4,2304.6,227.0,1115.1,1871.0,614.5,1124.9,5845.6,8141.2
1998-02-01,2672.8,8832.7,2593.8,530.0,1431.5,273.0,516.3,1884.8,283.7,2619.3,584.2,906.3,13511.3,1013.5,871.4,1442.4,3714.8,4504.2,1758.5,1723.9,3165.5,2031.0,718.3,6543.4,3727.5,2901.4,2696.8,2040.8,564.7,1557.3,3281.0,3774.4,717.1,372.8,319.0,395.6,1633.1,5452.8,358.0,1303.7,2546.6,5476.1,455.7,2308.2,227.7,1116.1,1875.6,616.7,1128.0,5847.9,8168.9
1998-03-01,2663.8,8849.0,2596.4,530.0,1430.1,273.4,515.9,1887.7,284.0,2623.7,586.5,908.0,13534.6,1014.7,869.6,1444.0,3721.5,4499.7,1765.0,1727.4,3172.0,2036.5,718.8,6553.8,3737.2,2898.8,2695.7,2051.2,564.6,1557.8,3284.1,3776.0,716.5,372.6,319.4,396.0,1637.3,5456.2,357.4,1299.8,2550.3,5475.8,455.5,2311.0,226.9,1116.0,1875.5,615.2,1125.9,5846.7,8182.4
1998-04-01,2668.0,8877.6,2604.5,530.8,1434.1,273.0,516.7,1898.7,285.1,2625.2,585.3,912.8,13565.0,1015.2,875.4,1447.7,3736.2,4512.6,1760.3,1733.3,3173.3,2038.6,718.5,6546.6,3731.2,2905.6,2705.1,2053.0,566.3,1559.1,3292.3,3780.6,716.2,372.8,317.9,396.8,1632.6,5467.2,357.5,1307.4,2555.4,5484.4,455.4,2306.6,227.4,1117.0,1887.0,612.0,1130.6,5859.9,8174.0
1998-05-01,2686.3,8910.9,2617.5,531.4,1441.0,274.2,519.3,1902.0,285.3,2638.8,587.3,918.6,13626.6,1020.6,876.0,1454.3,3747.5,4521.5,1770.5,1739.4,3181.2,2049.7,720.2,6574.2,3751.9,2917.7,2715.3,2065.7,567.0,1563.9,3311.9,3797.2,724.2,373.9,318.6,398.2,1639.2,5482.5,359.2,1314.7,2566.7,5500.8,457.8,2314.7,230.0,1120.6,1892.0,613.7,1132.7,5880.0,8208.9
1998-06-01,2693.4,8922.5,2624.6,530.9,1445.1,273.2,519.0,1910.4,285.4,2644.9,587.2,924.1,13660.8,1022.8,876.4,1455.7,3760.7,4518.2,1776.1,1741.7,3182.7,2053.0,720.8,6614.1,3766.5,2922.4,2716.7,2069.9,569.1,1565.0,3322.0,3795.8,721.3,374.3,317.1,400.0,1642.0,5485.8,359.1,1316.2,2570.5,5484.0,457.5,2322.2,227.9,1121.9,1892.9,615.2,1131.8,5887.7,8221.6
1998-07-01,2685.0,8940.3,2626.4,531.6,1445.4,273.6,521.3,1891.9,285.5,2641.4,589.0,927.5,13700.3,1025.7,883.2,1453.4,3757.8,4437.0,1786.0,1744.6,3188.3,2061.5,721.0,6621.4,3772.3,2902.1,2713.0,2071.4,568.5,1557.7,3327.1,3805.2,721.0,376.0,319.2,399.4,1646.6,5448.9,360.9,1313.9,2562.9,5487.0,458.8,2322.1,227.6,1123.4,1892.7,611.5,1136.6,5904.2,8227.3
1998-08-01,2692.4,8969.0,2630.8,533.6,1447.4,273.3,523.9,1901.2,285.8,2648.0,589.9,931.8,13749.6,1028.5,882.1,1457.3,3776.5,4511.1,1788.7,1752.3,3196.1,2065.3,720.5,6587.7,3787.4,2925.7,2721.5,2085.6,570.1,1563.9,3339.7,3811.1,722.6,377.1,318.5,403.2,1647.2,5494.8,361.3,1320.1,2571.5,5495.7,459.4,2332.5,228.0,1123.9,1893.9,612.6,1138.8,5912.4,8250.2
1998-09-01,2696.3,9011.1,2636.3,532.1,1447.8,274.0,524.5,1904.0,286.2,2651.0,590.6,935.7,13810.2,1030.1,883.0,1457.4,3784.8,4520.2,1793.6,1752.2,3197.6,2069.0,721.1,6645.5,3796.6,2928.3,2722.6,2096.7,572.6,1565.4,3352.0,3811.5,724.9,377.6,319.2,405.0,1646.7,5499.8,361.9,1319.6,2557.2,5499.6,458.8,2337.6,228.5,1124.6,1895.6,612.6,1137.5,5929.4,8254.2
1998-10-01,2691.3,9026.9,2640.1,530.9,1451.1,274.9,526.3,1901.6,284.5,2656.8,592.2,941.7,13829.2,1030.5,886.0,1461.1,3789.9,4521.7,1792.9,1751.8,3199.4,2076.5,719.6,6675.9,3806.8,2935.3,2728.9,2097.8,574.3,1563.6,3349.6,3824.9,726.3,379.1,321.3,402.3,1650.9,5506.8,362.1,1322.6,2573.0,5516.7,459.9,2342.0,228.9,1126.8,1888.7,612.4,1142.8,5924.0,8271.2
1998-11-01,2694.0,9052.7,2648.3,531.1,1453.0,275.9,528.0,1904.4,285.6,2663.1,594.9,947.0,13870.0,1033.3,890.6,1465.5,3799.8,4535.1,1797.2,1756.2,3206.5,2084.1,721.8,6698.5,3818.6,2946.6,2740.2,2109.5,576.5,1568.5,3360.8,3827.9,726.5,379.7,321.8,403.0,1656.1,5514.6,363.7,1324.3,2580.9,5531.4,461.1,2348.3,230.1,1129.3,1891.0,612.0,1144.0,5935.1,8290.4
1998-12-01,2708.9,9081.1,2655.5,531.0,1459.1,277.0,529.1,1906.6,286.3,2668.7,596.8,953.1,13892.1,1033.8,892.7,1470.3,3805.5,4540.1,1802.8,1758.7,3214.3,2090.9,723.3,6715.1,3825.0,2952.4,2751.0,2110.5,578.0,1569.5,3372.4,3838.2,727.9,380.6,320.9,405.6,1658.1,5517.1,364.1,1326.6,2590.4,5538.5,461.1,2354.4,230.2,1129.2,1892.1,612.4,1147.1,5943.4,8307.2
1999-01-01,2698.4,9073.2,2653.7,527.9,1456.1,276.9,529.4,1905.2,287.7,2656.6,598.4,957.2,13884.5,1033.8,887.2,1468.3,3816.8,4529.6,1805.1,1757.1,3208.0,2100.7,724.4,6709.3,3813.3,2925.7,2749.7,2116.4,578.7,1571.9,3374.7,3854.8,724.4,379.7,321.4,406.1,1659.7,5490.7,365.5,1321.5,2590.4,5538.8,458.7,2356.0,230.1,1132.5,1893.2,614.5,1142.8,5912.4,8365.5
1999-02-01,2709.9,9092.7,2656.0,529.0,1461.1,276.1,531.2,1910.5,288.4,2667.1,600.7,962.3,13925.3,1037.2,889.8,1472.2,3830.1,4549.2,1812.3,1767.8,3221.0,2110.9,723.7,6740.4,3830.2,2950.6,2758.8,2125.0,581.1,1572.6,3389.9,3869.2,726.5,380.6,320.9,408.3,1660.3,5526.6,365.6,1326.5,2594.3,5559.9,460.4,2369.5,230.4,1135.0,1894.8,616.9,1144.6,5929.8,8387.6
1999-03-01,2710.1,9111.1,2664.6,530.2,1462.6,277.4,532.6,1914.0,289.2,2672.6,601.1,970.9,13942.3,1040.2,888.3,1470.2,3832.3,4554.1,1813.8,1768.6,3228.1,2109.7,725.0,6750.5,3834.2,2955.3,2762.8,2128.4,582.3,1577.6,3392.9,3876.9,726.1,382.0,319.9,409.4,1664.2,5527.7,366.2,1326.0,2598.0,5565.0,461.5,2368.1,231.8,1135.1,1891.5,616.1,1149.9,5933.6,8389.1
